kategorie,zarizeni,nazev_poskytovatele,adresa_poskytovatele,ico,nazev_zarizeni_poskytovatele,vedouci_zarizeni,adresa_zarizeni_poskytovatele,datum_sluzba_od,forma_poskytovani_soc_sluz,cilova_skupina_klientu,vekova_kategorie,pocet_luzek,provozni_doba,kontakty
denní stacionáře,Denní stacionáře (4039646),SANTÉ - centrum ambulantních a pobytových sociálních služeb,"Tajovského 1156/1, Podlesí, 736 01 Havířov 1",847470,Denní stacionář,Bc. Andrea Nováková,"Čelakovského 1240/4, Podlesí, 736 01 Havířov 1",1.1.2011,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením",Minimální věková hranice je 15 let.,počet klientů - 19,"pondělí:
7:00 - 16:00
úterý:
7:00 - 16:00
středa:
7:00 - 16:00
čtvrtek:
7:00 - 16:00
pátek:
7:00 - 16:00
sobota:
neděle:","['596 582 896', 'socialnids@sante-havirov.cz', 'www.sante-havirov.cz']"
denní stacionáře,Denní stacionáře (9876569),SANTÉ - centrum ambulantních a pobytových sociálních služeb,"Tajovského 1156/1, Podlesí, 736 01 Havířov 1",847470,MIKADO,Bc. Andrea Nováková,"Tajovského 1156/1, Podlesí, 736 01 Havířov 1",27.11.1979,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením",Maximální horní věková hranice je 70 let.,počet klientů - 57,"pondělí:
7:00 - 16:00
úterý:
7:00 - 16:00
středa:
7:00 - 16:00
čtvrtek:
7:00 - 16:00
pátek:
7:00 - 16:00
sobota:
neděle:","['596 411 026', 'socialnimikado@sante-havirov.cz', 'www.sante-havirov.cz']"
denní stacionáře,Denní stacionáře (2966360),"Sdružení Veleta, z.s.","Čermákova 588/32, Starý Lískovec, 625 00 Brno 25",22665471,Stacionář VELETA,Bc. Hana Janás Macháčková,"Libušina třída 570/13, Kohoutovice, 623 00 Brno 23",1.4.2016,ambulantní,"osoby s kombinovaným postižením
Zaměřujeme se na poskytování služeb s kombinací postižení tělesného a mentálního.
osoby s mentálním postižením
Zaměřujeme se na poskytování služeb klientům s lehkou, středně těžkou, popřípadě i těžkou mentální retardací.","mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)
mladší senioři (65 – 80 let)
starší senioři (nad 80 let)",počet klientů - 25,"pondělí:
7:30 - 16:00
úterý:
7:30 - 16:00
středa:
7:30 - 16:00
čtvrtek:
7:30 - 16:00
pátek:
7:30 - 16:00
sobota:
neděle:","['777 794 511', 'machackova.h@seznam.cz', 'www.sdruzeniveleta.cz']"
denní stacionáře,Denní stacionáře (1373730),"SENIOR Otrokovice, příspěvková organizace","K. Čapka 1615, Otrokovice, 765 02 Otrokovice 2",62180444,Denní stacionář SENIOR Otrokovice,"Mgr. Věra Berková, DiS.","tř. Spojenců 1840, Otrokovice, 765 02 Otrokovice 2",1.1.2013,ambulantní,"osoby s chronickým duševním onemocněním
s Alzheimerovou chorobou či jiným typem demence",dospělí (45 - 64 let) mladší senioři (65 - 80 let) starší senioři (nad 80 let),"počet klientů - 5
Jedná se o okamžitou kapacitu","pondělí:
7:00 - 15:30
úterý:
7:00 - 15:30
středa:
7:00 - 15:30
čtvrtek:
7:00 - 15:30
pátek:
7:00 - 15:30
sobota:
neděle:","['576 771 670', 'duskova@senior.otrokovice.cz', 'http://senior-otrokovice.cz']"
denní stacionáře,Denní stacionáře (8951412),Senior Teplice z. s.,"Lípová 2881, Teplice, 415 01 Teplice 1",26598442,Senior Teplice,Anna Blažečková,"Kpt. Jaroše 50/3, Proboštov, 417 12 Proboštov u Teplic",1.1.2007,ambulantní,"osoby s chronickým onemocněním
osoby s jiným zdravotním postižením
osoby s mentálním postižením
osoby s tělesným postižením
senioři","mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)
mladší senioři (65 – 80 let)
starší senioři (nad 80 let)",počet klientů - 10,"pondělí:
7:00 - 17:00
úterý:
7:00 - 17:00
středa:
7:00 - 17:00
čtvrtek:
7:00 - 17:00
pátek:
7:00 - 17:00
sobota:
neděle:","['417536190', 'lozincakova@seniorteplice.cz', 'www.seniorteplice.cz']"
denní stacionáře,Denní stacionáře (9997343),Slezská diakonie,"Na Nivách 259/7, Český Těšín, 737 01 Český Těšín 1",65468562,"DUHOVÝ DŮM Ostrava, denní stacionář",Mgr. Nikola Šimíková,"Klostermannova 1586/25, Hulváky, 709 00 Ostrava 9",14.3.2013,ambulantní,"osoby s jiným zdravotním postižením
osoby s kombinovaným postižením
osoby s mentálním postižením
osoby s tělesným postižením
osoby se zdravotním postižením",od 15 do 50 let,počet klientů - 54,"pondělí:
6:00 - 17:00
úterý:
6:00 - 17:00
středa:
6:00 - 17:00
čtvrtek:
6:00 - 17:00
pátek:
6:00 - 17:00
sobota:
neděle:","['736 757 533', 'n.simikova@slezskadiakonie.cz', 'www.slezskadiakonie.cz']"
denní stacionáře,Denní stacionáře (2460486),Slezská diakonie,"Na Nivách 259/7, Český Těšín, 737 01 Český Těšín 1",65468562,"KARMEL Tichá, denní stacionář",Mgr. Lenka Klepáčová,"Tichá 295, 742 74 Tichá",1.1.2008,ambulantní,"osoby s jiným zdravotním postižením
osoby s kombinovaným postižením
osoby s mentálním postižením
osoby s tělesným postižením
osoby se zdravotním postižením","Služba je poskytována od 18 let, nejvyšší věková hranice pro nově příchozí klienty je 45 let (vzhledem k věkové struktuře stávajícíh klientů služby).",počet klientů - 6,"pondělí:
6:30 - 16:00
úterý:
6:30 - 16:00
středa:
6:30 - 16:00
čtvrtek:
6:30 - 16:00
pátek:
6:30 - 16:00
sobota:
neděle:","['733 142 413', 'ticha@sdk.cz', 'www.slezskadiakonie.cz']"
denní stacionáře,Denní stacionáře (1437997),Slezská diakonie,"Na Nivách 259/7, Český Těšín, 737 01 Český Těšín 1",65468562,"EDEN Nový Jičín, denní stacionář","Bc. Eva Liďáková, DiS.","Beskydská 274, Žilina, 741 01 Nový Jičín 1",1.11.2007,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením",Lidé s mentálním a kombinovaným postižením ve věku 15 (od ukončení základní školní docházky) do 60 let.,"počet klientů - 15
Věková struktura od 15 do 60 let, maximální kapacita 15 klientů denně.","pondělí:
7:00 - 15:00
úterý:
7:30 - 15:00
středa:
7:00 - 15:00
čtvrtek:
7:00 - 15:00
pátek:
7:00 - 15:00
sobota:
neděle:","['734 439 346', '733 142 416', 'eden.nj@slezskadiakonie.cz', 'www.slezskadiakonie.cz']"
denní stacionáře,Denní stacionáře (3017245),Slezská diakonie,"Na Nivách 259/7, Český Těšín, 737 01 Český Těšín 1",65468562,"EUNIKA Karviná, denní stacionář",Mgr. Kateřina Folwarczná,"Horova 654/4, Ráj, 734 01 Karviná 4",1.1.1999,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením
osoby s tělesným postižením
osoby se zdravotním postižením
I pro osoby s poruchami autistického spektra.",od 18 let do 45 let,počet klientů - 9,"pondělí:
10:00 - 16:00 - od 8,00 do 10,00 - dle individuálí domluvy.
úterý:
10:00 - 16:00 - od 8,00 do 10,00 - dle individuálí domluvy.
středa:
10:00 - 16:00 - od 8,00 do 10,00 - dle individuálí domluvy.
čtvrtek:
10:00 - 16:00 - od 8,00 do 10,00 - dle individuálí domluvy.
pátek:
10:00 - 16:00 - od 8,00 do 10,00 - dle individuálí domluvy.
sobota:
neděle:","['734 763 610', '731 670 761', 'vedouci.eunika@slezskadiakonie.cz', 'www.slezskadiakonie.cz', 'www.sdkabo.cz']"
denní stacionáře,Denní stacionáře (9243486),Slezská diakonie,"Na Nivách 259/7, Český Těšín, 737 01 Český Těšín 1",65468562,"BENJAMÍN Krnov, denní stacionář",Bc. Veronika Židková,"SPC 54/545, Pod Cvilínem, 794 01 Krnov 1",5.9.1998,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením",od 15 let do 70 let.,"počet klientů - 18
od ukončení školní docházky","pondělí:
7:00 - 16:00
úterý:
7:00 - 16:00
středa:
7:00 - 16:00
čtvrtek:
7:00 - 16:00
pátek:
7:00 - 16:00
sobota:
neděle:","['733 142 402', 'benjamin@sdk.cz', 'www.slezskadiakonie.cz', 'www.sdk.cz']"
denní stacionáře,Denní stacionáře (2434027),Slezská diakonie,"Na Nivách 259/7, Český Těšín, 737 01 Český Těšín 1",65468562,"EDEN Český Těšín, denní stacionář","Bc. Dagmar Bystroňová, DiS.","Frýdecká 691/34, Český Těšín, 737 01 Český Těšín 1",1.1.1994,ambulantní,"osoby s chronickým duševním onemocněním
Cílové skupině osob s chronickým duševním onemocněním poskytujeme služby pouze v Třanovicích.
osoby s kombinovaným postižením
osoby s mentálním postižením
osoby se zdravotním postižením
Cílové skupině osob se zdravotním postižením poskytujeme služby pouze v Třanovicích.","Od 18 let do 64 let v Českém Těšíně, od 18 let do 80 let v Třanovicích","počet klientů - 32
Od 18 do 64 let v Českém Těšíně; od 18 do 80 let v Třanovicích; od 1.1.2018 kapacita 35 klientů","pondělí:
7:00 - 15:00
úterý:
7:00 - 15:00
středa:
7:00 - 15:00
čtvrtek:
7:00 - 15:00
pátek:
7:00 - 15:00
sobota:
neděle:","['558 746 844', '734177912', 'd.bystronova@slezskadiakonie.cz', 'http://www.slezskadiakonie.cz']"
denní stacionáře,Denní stacionáře (3274363),"Sluneční zahrada, z.s.","U zásobní zahrady 2445/8, Praha 3-Žižkov, 130 00 Praha 3",67984916,Chráněná dílna svatý Prokop u červeného javoru,Gabriela Zdražilová,"Svatoňovická 587, Dolní Počernice, 190 12 Praha 912",1.9.2002,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením
osoby s tělesným postižením
osoby se zdravotním postižením
osoby žijící v sociálně vyloučených komunitách
rodiny s dítětem/dětmi","mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)",počet klientů - 3,"pondělí:
7:00 - 18:00
úterý:
7:00 - 16:00
středa:
7:00 - 16:00
čtvrtek:
7:00 - 16:00
pátek:
7:00 - 16:00
sobota:
neděle:","['281930909', 'dolna.prokop@seznam.cz', 'www.slunecnizahrada.cz']"
denní stacionáře,Denní stacionáře (6266118),"Služby sociální péče TEREZA, příspěvková organizace","Benešov u Semil 180, 512 06 Benešov u Semil",193771,"Služby sociální péče TEREZA, příspěvková organizace",Bc. Marie Vojtíšková,"Benešov u Semil 180, 512 06 Benešov u Semil",1.1.2007,ambulantní,"osoby s chronickým duševním onemocněním
Služba je určena pro osoby s chronickým duševním onemocněním, které dodržují pravidla společného soužití a neohrožují svým chováním sebe ani okolí.
osoby s kombinovaným postižením
Služba je určena pro osoby s kombinovaným postižením (mentální postižení, porucha autistického spektra, smyslové vady, nemoci nervové, ortopedické), které svým chováním neohrožují sebe ani okolí.
osoby s mentálním postižením",Služba je určena pro osoby ve věku od 7 do 50 let.,"počet klientů - 12
Max. okamžitá kapacita v denním stacionáři je 12 uživatelů.","pondělí:
7:00 - 18:00
úterý:
7:00 - 18:00
středa:
7:00 - 18:00
čtvrtek:
7:00 - 18:00
pátek:
7:00 - 18:00
sobota:
neděle:","['481 624 625', '481 622 883', '481 624 625', 'tereza.domov@seznam.cz', 'http://www.domovtereza.cz']"
denní stacionáře,Denní stacionáře (1925838),"Sociálně-psychiatrické centrum - Fénix, o.p.s.","Žeraviny 21, 696 63 Hroznová Lhota",29369266,"Denní stacionář pro duševně nemocné, Fénix, o.p.s.",Mgr. Radka Galanová,"Urbanova 625/8, Kyjov, 697 01 Kyjov 1",1.4.2013,ambulantní,osoby s chronickým duševním onemocněním,Služba je poskytována osobám s chronickým duševním onemocněním od dovršeného 18. roku věku.,"počet klientů - 10
Uvedená hodnota představuje maximální denní kapacitu služby.","pondělí:
8:00 - 15:00
úterý:
8:00 - 15:00
středa:
8:00 - 15:00
čtvrtek:
8:00 - 15:00
pátek:
8:00 - 15:00
sobota:
neděle:","['602699146', 'galanova@fenix-centrum.cz', 'www.fenix-centrum.cz']"
denní stacionáře,Denní stacionáře (4909330),Sociální a ošetřovatelské služby Praha 8 - SOS Praha 8,"Bulovka 1462/10, Praha 8-Libeň, 180 00 Praha 8",70871213,Denní stacionář SOS Praha 8,Eliška Fantová,"Křižíkova 167/50, Praha 8-Karlín, 186 00 Praha 86",15.9.2005,ambulantní,"osoby s chronickým duševním onemocněním
osoby s chronickým onemocněním
osoby s jiným zdravotním postižením
osoby s tělesným postižením
osoby se sluchovým postižením
osoby se zdravotním postižením
osoby se zrakovým postižením
senioři","mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)
mladší senioři (65 – 80 let)
starší senioři (nad 80 let)",počet klientů - 15,"pondělí:
7:00 - 18:00
úterý:
7:00 - 18:00
středa:
7:00 - 18:00
čtvrtek:
7:00 - 18:00
pátek:
7:00 - 18:00
sobota:
neděle:","['224 815 878', '283 842 156', 'lucie.vitkovska@sospraha8.cz', 'www.sospraha8.cz']"
denní stacionáře,Denní stacionáře (3372858),Sociální centrum města Světlá nad Sázavou,"Na Bradle 1113, 582 91 Světlá nad Sázavou",70844763,Sociální centrum města Světlá nad Sázavou - denní stacionář,Mgr. Markéta Dvořáková,"U Rybníčků 1044, 582 91 Světlá nad Sázavou",1.4.2015,ambulantní,senioři,"mladší senioři (65 – 80 let)
starší senioři (nad 80 let)","počet klientů - 10
okamžitá kapacita služby","pondělí:
6:30 - 17:00
úterý:
6:30 - 17:00
středa:
6:30 - 17:00
čtvrtek:
6:30 - 17:00
pátek:
6:30 - 17:00
sobota:
neděle:","['569452775', 'dvorakova@scsvetla.cz', 'www.scsvetla.cz']"
denní stacionáře,Denní stacionáře (4810034),"Sociální služby Chomutov, příspěvková organizace","Písečná 5030, Chomutov, 430 04 Chomutov 4",46789944,Centrum pro osoby se zdravotním postižením Písečná (COZP Písečná),"Soňa Dolejší, DiS.","Písečná 5176, Chomutov, 430 04 Chomutov 4",1.1.2007,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením","Sociální služba je poskytována od 17 let. Je určena pro mentálně postižené osoby, u nichž se může vyskytovat i jiné zdravotní postižení.",počet klientů - 10,"pondělí:
6:00 - 16:00
úterý:
6:00 - 16:00
středa:
6:00 - 16:00
čtvrtek:
6:00 - 16:00
pátek:
6:00 - 16:00
sobota:
neděle:","['474661009', '474654478', 'soschomutov@soschomutov.cz', 'www.soschomutov.cz']"
denní stacionáře,Denní stacionáře (5502147),"Sociální služby Karviná, příspěvková organizace","Sokolovská 1761/36, Nové Město, 735 06 Karviná 6",70997136,Denní stacionář,Jarmila Jedličková,"V Aleji 434/10, Ráj, 734 01 Karviná 4",1.1.2003,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením
osoby s tělesným postižením","dorost (16 – 18 let)
mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)",počet klientů - 25,"pondělí:
6:00 - 16:00
úterý:
6:00 - 16:00
středa:
6:00 - 16:00
čtvrtek:
6:00 - 16:00
pátek:
6:00 - 16:00
sobota:
neděle:","['596 311 990', '725 217 139', 'vedouciDS@socsluzbykarvina.cz', 'www.socsluzbykarvina.cz']"
denní stacionáře,Denní stacionáře (2854766),"Sociální služby města Doksy, příspěvková organizace","Panská 199, 472 01 Doksy",48282910,Denní stacionář,Mgr. Ilona Jakoubková,"Panská 953, 472 01 Doksy",9.12.2016,ambulantní,senioři,"mladší senioři (65 – 80 let)
starší senioři (nad 80 let)","počet klientů - 5
Jedná se o maximální okamžitou kapacitu.","pondělí:
7:00 - 16:00
úterý:
7:00 - 16:00
středa:
7:00 - 16:00
čtvrtek:
7:00 - 16:00
pátek:
7:00 - 16:00
sobota:
neděle:","['487 712 997', '722 033 383', 'jinkova@dpsdoksy.cz']"
denní stacionáře,Denní stacionáře (1180280),Sociální služby města Havířova,"Přemyslova 1618/12, Podlesí, 736 01 Havířov 1",60337583,Denní a pobytové služby pro seniory - Denní stacionář,Mgr. Jana Tiahan Wojtoňová,"Moskevská 1103/1f, Město, 736 01 Havířov 1",1.5.1994,ambulantní,"osoby s chronickým duševním onemocněním
osoby s chronickým onemocněním
osoby s jiným zdravotním postižením
osoby se zdravotním postižením
senioři","mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)
mladší senioři (65 – 80 let)
starší senioři (nad 80 let)",počet klientů - 30,"pondělí:
6:00 - 18:00
úterý:
6:00 - 18:00
středa:
6:00 - 18:00
čtvrtek:
6:00 - 18:00
pátek:
6:00 - 18:00
sobota:
neděle:","['+420596411031', '+420596477300', '+420596420276', 'stacionar@ssmh.cz', 'http://www.ssmh.cz']"
denní stacionáře,Denní stacionáře (9110568),Sociální služby města Havlíčkova Brodu,"Reynkova 3643, Havlíčkův Brod, 580 01 Havlíčkův Brod 1",70188467,Centrum služeb pro seniory - denní stacionář,Miroslava Drahozalová,"Reynkova 3879, Havlíčkův Brod, 580 01 Havlíčkův Brod 1",1.9.2004,ambulantní,"osoby s tělesným postižením
osoby se sluchovým postižením
osoby se zrakovým postižením
senioři","dospělí (27 – 64 let)
mladší senioři (65 – 80 let)
starší senioři (nad 80 let)",počet klientů - 20,"pondělí:
6:30 - 17:00
úterý:
6:30 - 17:00
středa:
6:30 - 17:00
čtvrtek:
6:30 - 17:00
pátek:
6:30 - 17:00
sobota:
neděle:","['569433757', '569433796', 'kozlik@ssmhb.cz', 'www.ssmhb.cz']"
denní stacionáře,Denní stacionáře (9459250),Sociální služby města Jičína,"Hofmanova 574, Nové Město, 506 01 Jičín 1",70888167,"Sociální služby města Jičína, Denní stacionář Domovinka",Věra Bajerová,"Hofmanova 568, Nové Město, 506 01 Jičín 1",1.1.2007,ambulantní,"osoby se zdravotním postižením
senioři","dospělí (27 – 64 let)
mladší senioři (65 – 80 let)
starší senioři (nad 80 let)",počet klientů - 20,"pondělí:
7:30 - 16:30
úterý:
7:30 - 16:30
středa:
7:30 - 16:30
čtvrtek:
7:30 - 16:30
pátek:
7:30 - 16:30
sobota:
neděle:","['493 546 219', '493 546 242', 'domovinka@ssmj.cz', 'www.ssmj.cz']"
denní stacionáře,Denní stacionáře (6962438),"Sociální služby města Kroměříže, příspěvková organizace","Riegrovo náměstí 159/15, Kroměříž, 767 01 Kroměříž 1",71193430,Domov pro osoby se zdravotním postižením Barborka - Denní stacionář,Mgr. Věra Mikulová,"Karla Čapka 3333/2, Kroměříž, 767 01 Kroměříž 1",2.4.2007,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením","mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)","počet klientů - 10
okamžitá kapacita","pondělí:
7:00 - 15:30
úterý:
7:00 - 15:30
středa:
7:00 - 15:30
čtvrtek:
7:00 - 15:30
pátek:
7:00 - 15:30
sobota:
neděle:","['774771057', '573509530', '573509530', 'stacionar@sskm.cz', 'www.sskm.cz']"
denní stacionáře,Denní stacionáře (1280179),"Sociální služby města Nový Bor, příspěvková organizace","B. Egermanna 950, 473 01 Nový Bor",75143861,"Sociální služby města Nový Bor, příspěvková organizace",Mgr. Daniel Nerad,"Žižkova 159, Arnultovice, 473 01 Nový Bor",1.4.2009,ambulantní,"osoby se zdravotním postižením
senioři","dospělí (27 – 64 let)
mladší senioři (65 – 80 let)
starší senioři (nad 80 let)","počet klientů - 7
Jedná se o maximální okamžitou kapacitu.","pondělí:
6:30 - 18:00
úterý:
6:30 - 18:00
středa:
6:30 - 18:00
čtvrtek:
6:30 - 18:00
pátek:
6:30 - 18:00
sobota:
neděle:","['773 119 847', '487 725 182', 'stacionarnb@seznam.cz', 'dnerad@novy-bor.cz', 'www.dpsnb.cz']"
denní stacionáře,Denní stacionáře (7943636),"Sociální služby města Orlová, příspěvková organizace","Adamusova 1269, Lutyně, 735 14 Orlová 4",72076674,"Sociální služby města Orlová, příspěvková organizace",Mgr. Jarmila Berná,"Adamusova 1269, Lutyně, 735 14 Orlová 4",1.1.2011,ambulantní,"osoby se zdravotním postižením
senioři","dospělí (27 – 64 let)
mladší senioři (65 – 80 let)
starší senioři (nad 80 let)",počet klientů - 5,"pondělí:
7:00 - 14:00
úterý:
7:00 - 14:00
středa:
7:00 - 14:00
čtvrtek:
7:00 - 14:00
pátek:
7:00 - 14:00
sobota:
neděle:","['731 138 742', 'ssmo@ssmo.cz', 'www.ssmo.cz']"
denní stacionáře,Denní stacionáře (4094805),Sociální služby města Pardubic,"kpt. Jaroše 726, Pardubice I-Zelené Předměstí, 531 81 Pardubice",75090970,Denní stacionář Slunečnice Pardubice,Mgr. Štěpánka Hrdinová,"Artura Krause 1995, Pardubice V-Zelené Předměstí, 530 02 Pardubice 2",1.1.2007,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením
osoby se zdravotním postižením
senioři",Služba je určena pro klienty od 18 let.,počet klientů - 60,"pondělí:
6:30 - 16:30 - Stacionář Slunečnice, 8:00 - 16:30 - Kavárna Slunečnice
úterý:
6:30 - 16:30 - Stacionář Slunečnice, 8:00 - 16:30 - Kavárna Slunečnice
středa:
6:30 - 16:30 - Stacionář Slunečnice, 8:00 - 16:30 - Kavárna Slunečnice
čtvrtek:
6:30 - 16:30 - Stacionář Slunečnice, 8:00 - 16:30 - Kavárna Slunečnice
pátek:
6:30 - 16:30 - Stacionář Slunečnice, 8:00 - 16:30 - Kavárna Slunečnice
sobota:
neděle:","['466304924', '466631045', 'slunecnice@ssmpce.cz', 'http://www.ssmpce.cz']"
denní stacionáře,Denní stacionáře (6433547),"Sociální služby města Přerova, p.o.","Kabelíkova 3217/14a, Přerov I-Město, 750 02 Přerov 2",49558854,Denní pobyt,Mgr. Eva Páleníková,"Purkyňova 2715/16, Přerov I-Město, 750 02 Přerov 2",1.1.2009,ambulantní,"osoby s kombinovaným postižením
Od 8 let věku.
osoby s mentálním postižením
Od 8 let věku.
senioři
Od 65 let věku.","mladší děti (8 - 10 let), starší děti (11 - 15 let), dorost (16 - 18 let), mladí dospělí (19 - 26 let), dospělí (27 - 64 let), mladší senioři (65 - 80 let), starší senioři (nad 80 let)","počet klientů - 20
Hodnota 20 klientů je průměrná denní kapacita. Okamžitá kapacita je 30 klientů, z toho kapacita pro seniory je max. 6 klientů.","pondělí:
5:30 - 15:15
úterý:
5:30 - 15:15
středa:
5:30 - 15:15
čtvrtek:
5:30 - 15:15
pátek:
5:30 - 15:15
sobota:
neděle:","['581 210 669', 'palenikova@ssmp.cz', 'www.ssmp.cz']"
denní stacionáře,Denní stacionáře (5599785),"Sociální služby města Rychnov nad Kněžnou, o. p. s.","Na Drahách 1595, 516 01 Rychnov nad Kněžnou",27467686,Sociální služby města Rychnov nad Kněžnou,Bc. Hana Skořepová,"Na Drahách 1826, 516 01 Rychnov nad Kněžnou",1.11.2018,ambulantní,"osoby s chronickým duševním onemocněním
osoby se zdravotním postižením
senioři",- osoby od 18 let,počet klientů - 20,"pondělí:
6:00 - 18:00
úterý:
6:00 - 18:00
středa:
6:00 - 18:00
čtvrtek:
6:00 - 18:00
pátek:
6:00 - 18:00
sobota:
neděle:","['608768911', '494532959', '494532523', 'pecovatelky@centrum.cz']"
denní stacionáře,Denní stacionáře (1827996),"Sociální služby Města Sušice, příspěvková organizace","nábřeží Jana Seitze 155, Sušice III, 342 01 Sušice 1",49207482,Stacionář Klíček pro osoby s postižením,Marie Pavelcová,"Pod Nemocnicí 116, Sušice III, 342 01 Sušice 1",1.1.2017,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením
osoby se zdravotním postižením","dorost (16 – 18 let)
mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)","počet klientů - 20
Jedná se o okamžitou kapacitu. Do 31.12.2017 okamžitá služby 15 klientů.","pondělí:
7:30 - 17:00
úterý:
7:30 - 17:00
středa:
7:30 - 17:00
čtvrtek:
7:30 - 17:00
pátek:
7:30 - 14:00
sobota:
neděle:","['376 547 314', 'info@socialni-susice.cz', 'www.socialni-susice.cz']"
denní stacionáře,Denní stacionáře (9012556),"Sociální služby města Třince, příspěvková organizace","Habrová 302, Dolní Líštná, 739 61 Třinec 1",600954,Stacionář Jantar,Mgr. Kateřina Michálková,"Štefánikova 1173, Lyžbice, 739 61 Třinec 1",1.9.2014,ambulantní,"osoby s chronickým duševním onemocněním
osoby se zdravotním postižením
senioři",ve věku od 40 let,počet klientů - 12,"pondělí:
7:00 - 17:00
úterý:
7:00 - 17:00
středa:
7:00 - 17:00
čtvrtek:
7:00 - 17:00
pátek:
7:00 - 17:00
sobota:
neděle:","['558 993 755', '558 993 725', 'zdenka.mitrengova@ssmt.cz', 'www.ssmt.cz']"
denní stacionáře,Denní stacionáře (3255669),Sociální služby města Žďár nad Sázavou,"Okružní 763/67, Žďár nad Sázavou 3, 591 01 Žďár nad Sázavou 1",43379168,Stacík,Jaroslav Král,"Haškova 1150/14, Žďár nad Sázavou 6, 591 01 Žďár nad Sázavou 1",1.7.1992,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením",- děti předškolního věku (3 - 6 let) - mladší děti (7 - 10 let) - starší děti (11 - 15 let) - dorost (16 - 18 let) - mladí dospělí (19 - 26 let) - dospělí (27 - 60 let),"počet klientů - 22
max. okamžitá kapacita platná od 1. 1. 2018 (Do 31. 12. 2017 je kapacita stanovena: Stacík - kapacita: 25 klientů, Domovinka - kapacita: 4 klienti)","pondělí:
6:00 - 16:00
úterý:
6:00 - 16:00
středa:
6:00 - 16:00
čtvrtek:
6:00 - 16:00
pátek:
6:00 - 16:00
sobota:
neděle:","['778548430', 'stacionar@socsluzbyzdar.cz', 'www.socsluzbyzdar.cz']"
denní stacionáře,Denní stacionáře (3090967),"Sociální služby Praha 9, z.ú.","Novovysočanská 505/8, Praha 9-Vysočany, 190 00 Praha 9",5258031,Denní stacionář - Hejnická,Bc. Jana Mazurová,"Hejnická 538/30, Praha 9-Střížkov, 190 00 Praha 9",1.1.2017,ambulantní,"osoby s chronickým duševním onemocněním
senioři",služba je poskytovaná klientům starším 50-ti let,"počet klientů - 15
jedná se o maximální denní kapacitu","pondělí:
6:30 - 17:30
úterý:
6:30 - 17:30
středa:
6:30 - 17:30
čtvrtek:
6:30 - 17:30
pátek:
6:30 - 17:30
sobota:
neděle:","['725 959 323', '284 086 906', 'mazurova@ssspraha9.cz']"
denní stacionáře,Denní stacionáře (5055183),"Sociální služby pro osoby se zdravotním postižením, příspěvková organizace","Na Hrádku 100, 763 16 Fryšták",70850917,"Radost, denní stacionář Zlín",Ing. Adéla Machalová,"Pod Vodojemem 3651, Zlín, 760 01 Zlín 1",1.1.2014,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením","dorost (16 – 18 let)
mladí dospělí (19 – 26 let)
dospělí (27 – 64 let)","počet klientů - 4
Jde o okamžitou kapacitu. Doplňující údaj: okamžitá kapacita 8 klientů skupinové činnosti.","pondělí:
6:00 - 16:00
úterý:
6:00 - 16:00
středa:
6:00 - 16:00
čtvrtek:
6:00 - 16:00
pátek:
6:00 - 16:00
sobota:
neděle:","['577 210 827', 'reditelka@hradek-radost.cz', 'www.hradek-radost.cz']"
denní stacionáře,Denní stacionáře (4417383),"SOCIÁLNÍ SLUŽBY UHERSKÝ BROD, příspěvková organizace","Za Humny 2292, Uherský Brod, 688 01 Uherský Brod 1",71230629,Denní stacionář pro osoby s tělesným a mentálním postižením Uherský Brod,"Bc. Vladimíra Pažitná, DiS.","Partyzánů 2174, Uherský Brod, 688 01 Uherský Brod 1",1.9.2011,ambulantní,"osoby s kombinovaným postižením
osoby s mentálním postižením
osoby s tělesným postižením","dorost (16 - 18 let), mladí dospělí (19 - 26 let), dospělí (27 - 60 let)","počet klientů - 12
v jeden okamžik","pondělí:
7:00 - 16:00
úterý:
7:00 - 16:00
středa:
7:00 - 16:00
čtvrtek:
7:00 - 16:00
pátek:
7:00 - 16:00
sobota:
neděle:","['736 156 658', '732 266 684', 'vladimira.pazitna@ssub.cz', 'www.ssub.cz']"
